sequence,group,locale,title,url,source,target
806,版本解读与历史归档,en,New Features for FastGPT Self-Host Upgrades,https://fastgpt.io/deploy/fastgpt-upgrade-new-features-2,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-upgrade-new-features-2.md,src/content/tech-center/en/deploy/fastgpt-upgrade-new-features-2.md
807,版本解读与历史归档,en,Key FastGPT Self-Hosted Upgrade Performance Improvements,https://fastgpt.io/deploy/fastgpt-upgrade-performance-improvements,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-upgrade-performance-improvements.md,src/content/tech-center/en/deploy/fastgpt-upgrade-performance-improvements.md
808,版本解读与历史归档,en,Understand FastGPT Upgrade Script Core Requirements,https://fastgpt.io/deploy/fastgpt-upgrade-script-guide,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-upgrade-script-guide.md,src/content/tech-center/en/deploy/fastgpt-upgrade-script-guide.md
809,版本解读与历史归档,en,FastGPT V4.4.5 New Feature Update Details,https://fastgpt.io/deploy/fastgpt-v4-4-5-new-features,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-4-5-new-features.md,src/content/tech-center/en/deploy/fastgpt-v4-4-5-new-features.md
810,版本解读与历史归档,en,FastGPT V4.5 New Features and Improvements,https://fastgpt.io/deploy/fastgpt-v4-5-upgrade-features,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-5-upgrade-features.md,src/content/tech-center/en/deploy/fastgpt-v4-5-upgrade-features.md
811,版本解读与历史归档,en,FastGPT V4.6.6 Release Feature Fixes and Additions,https://fastgpt.io/deploy/fastgpt-v4-6-6-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-6-6-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-6-6-release-notes.md
812,版本解读与历史归档,en,FastGPT v4.6.9 Feature and Fix Details,https://fastgpt.io/deploy/fastgpt-v4-6-9-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-6-9-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-6-9-release-notes.md
813,版本解读与历史归档,en,FastGPT v4.8.10 Release Feature and Fix Details,https://fastgpt.io/deploy/fastgpt-v4-8-10-release-details,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-10-release-details.md,src/content/tech-center/en/deploy/fastgpt-v4-8-10-release-details.md
814,版本解读与历史归档,en,Official FastGPT v4.8.11 Release Notes,https://fastgpt.io/deploy/fastgpt-v4-8-11-release-notes-2,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-11-release-notes-2.md,src/content/tech-center/en/deploy/fastgpt-v4-8-11-release-notes-2.md
815,版本解读与历史归档,en,FastGPT v4.8.16 Feature and Fix Updates,https://fastgpt.io/deploy/fastgpt-v4-8-16-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-16-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-8-16-release-notes.md
816,版本解读与历史归档,en,FastGPT V4.8.3 Release Updates and Fixes,https://fastgpt.io/deploy/fastgpt-v4-8-3-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-3-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-8-3-release-notes.md
817,版本解读与历史归档,en,FastGPT v4.8.5 Release Feature and Fix Details,https://fastgpt.io/deploy/fastgpt-v4-8-5-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-5-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-8-5-release-notes.md
818,版本解读与历史归档,en,FastGPT v4.8.8 Release Feature and Fix Summary,https://fastgpt.io/deploy/fastgpt-v4-8-8-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-8-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-8-8-release-notes.md
819,版本解读与历史归档,en,FastGPT V4.8.9 Release Feature and Fix Summary,https://fastgpt.io/deploy/fastgpt-v4-8-9-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4-8-9-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4-8-9-release-notes.md
820,版本解读与历史归档,en,Update FastGPT Database Connection Variables for V4.1,https://fastgpt.io/deploy/fastgpt-v41-db-env-update,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v41-db-env-update.md,src/content/tech-center/en/deploy/fastgpt-v41-db-env-update.md
821,版本解读与历史归档,en,Resolved Issues and New Features in FastGPT v4110,https://fastgpt.io/deploy/fastgpt-v4110-upgrade-improvements,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4110-upgrade-improvements.md,src/content/tech-center/en/deploy/fastgpt-v4110-upgrade-improvements.md
822,版本解读与历史归档,en,FastGPT v4.11.1 New Feature Details,https://fastgpt.io/deploy/fastgpt-v4111-upgrade-features,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4111-upgrade-features.md,src/content/tech-center/en/deploy/fastgpt-v4111-upgrade-features.md
823,版本解读与历史归档,en,FastGPT v4.16.2 Official New Feature Details,https://fastgpt.io/deploy/fastgpt-v4162-new-features,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4162-new-features.md,src/content/tech-center/en/deploy/fastgpt-v4162-new-features.md
824,版本解读与历史归档,en,Details of FastGPT v4.16.2 Technical Improvements,https://fastgpt.io/deploy/fastgpt-v4162-technical-improvements,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4162-technical-improvements.md,src/content/tech-center/en/deploy/fastgpt-v4162-technical-improvements.md
825,版本解读与历史归档,en,Update FastGPT V4.2 QAModel Configuration Format,https://fastgpt.io/deploy/fastgpt-v42-qamodel-config-update,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v42-qamodel-config-update.md,src/content/tech-center/en/deploy/fastgpt-v42-qamodel-config-update.md
826,版本解读与历史归档,en,Update VectorModels Config for FastGPT v4.2.1,https://fastgpt.io/deploy/fastgpt-v421-vector-models-update,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v421-vector-models-update.md,src/content/tech-center/en/deploy/fastgpt-v421-vector-models-update.md
827,版本解读与历史归档,en,Run the Required FastGPT v43 Initialization API,https://fastgpt.io/deploy/fastgpt-v43-init-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v43-init-api.md,src/content/tech-center/en/deploy/fastgpt-v43-init-api.md
828,版本解读与历史归档,en,Run the FastGPT v44 Initialization API,https://fastgpt.io/deploy/fastgpt-v44-initialization-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v44-initialization-api.md,src/content/tech-center/en/deploy/fastgpt-v44-initialization-api.md
829,版本解读与历史归档,en,Run FastGPT v445 Variable Node Initialization,https://fastgpt.io/deploy/fastgpt-v445-init-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v445-init-api.md,src/content/tech-center/en/deploy/fastgpt-v445-init-api.md
830,版本解读与历史归档,en,Run FastGPT v447 Initialization API,https://fastgpt.io/deploy/fastgpt-v447-initialization-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v447-initialization-api.md,src/content/tech-center/en/deploy/fastgpt-v447-initialization-api.md
831,版本解读与历史归档,en,FastGPT V4.5 PgVector Index Upgrade Guide,https://fastgpt.io/deploy/fastgpt-v45-pgvector-index-upgrade,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v45-pgvector-index-upgrade.md,src/content/tech-center/en/deploy/fastgpt-v45-pgvector-index-upgrade.md
832,版本解读与历史归档,en,Run FastGPT v451 Initialization API,https://fastgpt.io/deploy/fastgpt-v451-initialization-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v451-initialization-api.md,src/content/tech-center/en/deploy/fastgpt-v451-initialization-api.md
833,版本解读与历史归档,en,Fix V4.6 Dataset Import Display Failure,https://fastgpt.io/deploy/fastgpt-v46-dataset-fix,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v46-dataset-fix.md,src/content/tech-center/en/deploy/fastgpt-v46-dataset-fix.md
834,版本解读与历史归档,en,Run Required FastGPT v46 Initialization APIs,https://fastgpt.io/deploy/fastgpt-v46-initialization-apis,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v46-initialization-apis.md,src/content/tech-center/en/deploy/fastgpt-v46-initialization-apis.md
835,版本解读与历史归档,en,Detailed Breakdown of FastGPT V4.6 New Features,https://fastgpt.io/deploy/fastgpt-v46-new-features,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v46-new-features.md,src/content/tech-center/en/deploy/fastgpt-v46-new-features.md
836,版本解读与历史归档,en,Detailed FastGPT V4.6.2 Feature Update Overview,https://fastgpt.io/deploy/fastgpt-v462-feature-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v462-feature-updates.md,src/content/tech-center/en/deploy/fastgpt-v462-feature-updates.md
837,版本解读与历史归档,en,Execute FastGPT v462 Initialization API for Self-Hosted Deployments,https://fastgpt.io/deploy/fastgpt-v462-initialization-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v462-initialization-api.md,src/content/tech-center/en/deploy/fastgpt-v462-initialization-api.md
838,版本解读与历史归档,en,FastGPT v4.6.3 Feature Updates and Fixes,https://fastgpt.io/deploy/fastgpt-v463-feature-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v463-feature-updates.md,src/content/tech-center/en/deploy/fastgpt-v463-feature-updates.md
839,版本解读与历史归档,en,Run the FastGPT v463 Initialization API,https://fastgpt.io/deploy/fastgpt-v463-init-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v463-init-api.md,src/content/tech-center/en/deploy/fastgpt-v463-init-api.md
840,版本解读与历史归档,en,FastGPT V4.6.4 Feature and Fix Updates,https://fastgpt.io/deploy/fastgpt-v464-feature-fix-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v464-feature-fix-updates.md,src/content/tech-center/en/deploy/fastgpt-v464-feature-fix-updates.md
841,版本解读与历史归档,en,Execute FastGPT v464 Administrative Initialization API,https://fastgpt.io/deploy/fastgpt-v464-init-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v464-init-api.md,src/content/tech-center/en/deploy/fastgpt-v464-init-api.md
842,版本解读与历史归档,en,FastGPT V4.6.5 New Features and Fixes,https://fastgpt.io/deploy/fastgpt-v465-feature-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v465-feature-updates.md,src/content/tech-center/en/deploy/fastgpt-v465-feature-updates.md
843,版本解读与历史归档,en,Run the FastGPT v467 Initialization API,https://fastgpt.io/deploy/fastgpt-v467-initialization-api,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v467-initialization-api.md,src/content/tech-center/en/deploy/fastgpt-v467-initialization-api.md
844,版本解读与历史归档,en,FastGPT v4.6.7 Release Feature and Fix Notes,https://fastgpt.io/deploy/fastgpt-v467-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v467-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v467-release-notes.md
845,版本解读与历史归档,en,Key FastGPT V4.6.8 Release Feature Updates,https://fastgpt.io/deploy/fastgpt-v468-release-feature-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v468-release-feature-updates.md,src/content/tech-center/en/deploy/fastgpt-v468-release-feature-updates.md
846,版本解读与历史归档,en,Perform FastGPT v469 Initialization Operations for Self-Hosted Deployments,https://fastgpt.io/deploy/fastgpt-v469-initialization-script,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v469-initialization-script.md,src/content/tech-center/en/deploy/fastgpt-v469-initialization-script.md
847,版本解读与历史归档,en,FastGPT V4.7 Technical Release Updates,https://fastgpt.io/deploy/fastgpt-v47-release-updates,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v47-release-updates.md,src/content/tech-center/en/deploy/fastgpt-v47-release-updates.md
848,版本解读与历史归档,en,FastGPT V4.7.1 Official Release Change Reference,https://fastgpt.io/deploy/fastgpt-v471-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v471-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v471-release-notes.md
849,版本解读与历史归档,en,FastGPT V4.8 Feature Updates and Fixes,https://fastgpt.io/deploy/fastgpt-v48-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v48-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v48-release-notes.md
850,版本解读与历史归档,en,Run the FastGPT v4.8.1 Initialization Script,https://fastgpt.io/deploy/fastgpt-v481-initialization-script,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v481-initialization-script.md,src/content/tech-center/en/deploy/fastgpt-v481-initialization-script.md
851,版本解读与历史归档,en,FastGPT v4812 Feature Updates and Fixes,https://fastgpt.io/deploy/fastgpt-v4812-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4812-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4812-release-notes.md
852,版本解读与历史归档,en,FastGPT v4814 Full Release Notes,https://fastgpt.io/deploy/fastgpt-v4814-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4814-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4814-release-notes.md
853,版本解读与历史归档,en,Run Required FastGPT v4815 Post-Upgrade Migration Scripts,https://fastgpt.io/deploy/fastgpt-v4815-migration-scripts,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4815-migration-scripts.md,src/content/tech-center/en/deploy/fastgpt-v4815-migration-scripts.md
854,版本解读与历史归档,en,FastGPT v4.8.15 Feature and Fix Release Notes,https://fastgpt.io/deploy/fastgpt-v4815-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4815-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4815-release-notes.md
855,版本解读与历史归档,en,Migrate User-Bound OpenAI Accounts for FastGPT v4817,https://fastgpt.io/deploy/fastgpt-v4817-openai-account-migration,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4817-openai-account-migration.md,src/content/tech-center/en/deploy/fastgpt-v4817-openai-account-migration.md
856,版本解读与历史归档,en,Run FastGPT v4.8.18 Full-Text Migration Script,https://fastgpt.io/deploy/fastgpt-v4818-fulltext-migration-script,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4818-fulltext-migration-script.md,src/content/tech-center/en/deploy/fastgpt-v4818-fulltext-migration-script.md
857,版本解读与历史归档,en,FastGPT v4818 Upgrade Feature and Fix Summary,https://fastgpt.io/deploy/fastgpt-v4818-release-notes,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4818-release-notes.md,src/content/tech-center/en/deploy/fastgpt-v4818-release-notes.md
858,版本解读与历史归档,en,Migrate User Avatars for FastGPT v4819 Upgrade,https://fastgpt.io/deploy/fastgpt-v4819-avatar-migration,/Users/longnv/bin/repo/fastgpt-data/Week07/程序化技术页-第5批/英文-fastgpt.io/deploy/fastgpt-v4819-avatar-migration.md,src/content/tech-center/en/deploy/fastgpt-v4819-avatar-migration.md
